GEOID,tract,female_clf,female_unemp,male_clf,male_unemp,unemp_rate_f,unemp_rate_f_moe,unemp_rate_m,unemp_rate_m_moe,gap_f_minus_m,cv_f,median_hh_income,pct_poverty,pct_bachelors_plus,total_pop,pct_hispanic,pct_white_nh,pct_black_nh,pct_asian_nh
06037541605,541605,1140,97,1445,56,8.50877192982456,5.61591618817244,3.87543252595156,3.03598326502789,4.63333940387301,40.1224858491309,68805,9.3796992481203,10.8038768529076,5320,74.6804511278196,0.545112781954887,16.8045112781955,5.46992481203008
06037541606,541606,546,104,605,99,19.0476190476191,9.85668660974262,16.3636363636364,7.51291539835255,2.68398268398268,31.4575104566254,51667,37.4718679669918,3.81830151415405,2666,83.0082520630158,0.525131282820705,13.8784696174044,0
06037541700,541700,1023,54,1730,176,5.27859237536657,5.20583292615215,10.1734104046243,8.71884688652408,-4.89481802925771,59.9523481194827,87157,14.4456886898096,7.99289520426288,5410,88.6691312384473,1.88539741219963,9.13123844731978,0.277264325323475
06037541801,541801,1469,259,1058,116,17.6310415248468,9.40805257015922,10.9640831758034,9.64870815805518,6.66695834904343,32.4381341037281,67188,41.1264034770011,10.1938502673797,5538,79.3607800650054,1.30010834236186,13.6691946551101,0
06037541802,541802,1365,76,1444,244,5.56776556776557,4.54029277604689,16.8975069252078,17.2308493665364,-11.3297413574422,49.5720655839386,84010,9.89141164856861,12.3522791221159,5129,82.6476896081107,0,17.2548255020472,0
06037542000,542000,1204,51,1565,148,4.2358803986711,4.59293317954051,9.45686900958466,5.26361327507651,-5.22098861091357,65.9144352841859,100256,13.4558387670421,13.3289343451006,5061,72.0213396561944,0.573009286702233,24.2244615688599,2.98360007903576
06037542103,542103,780,42,864,134,5.38461538461539,4.15342304319883,15.5092592592593,8.27648683219005,-10.1246438746439,46.8905771268648,69950,11.0271903323263,5.74988021082894,3371,90.1216256303768,1.18659151587066,8.18748145950756,0.0593295757935331
06037542104,542104,700,17,1357,100,2.42857142857143,3.32388253809162,7.36919675755343,4.41034324095175,-4.940625328982,83.2010647832697,74099,13.0961026385863,6.30157539384846,4141,91.6445303066892,0.120743781695243,3.71890847621348,0.458826370441922
06037542105,542105,866,138,1284,105,15.9353348729792,9.35723311868595,8.17757009345795,5.80795153365635,7.75776477952127,35.6960657274218,64202,19.3720632208458,6.49947015188979,4682,90.4100811618966,0.320375907731739,9.05595899188381,0.213583938487826
06037542106,542106,417,49,648,38,11.7505995203837,8.9275149128568,5.8641975308642,4.99174170407424,5.8864019895195,46.18539443783,55625,23.6830050389372,2.77970813064628,2211,83.1298055178652,0.67842605156038,14.0208050655812,1.67345092718227
