GEO_ID,B03002_E001,B03002_M001,B03002_E002,B03002_M002,B03002_E003,B03002_M003,B03002_E004,B03002_M004,B03002_E005,B03002_M005,B03002_E006,B03002_M006,B03002_E007,B03002_M007,B03002_E008,B03002_M008,B03002_E009,B03002_M009,B03002_E010,B03002_M010,B03002_E011,B03002_M011,B03002_E012,B03002_M012,B03002_E013,B03002_M013,B03002_E014,B03002_M014,B03002_E015,B03002_M015,B03002_E016,B03002_M016,B03002_E017,B03002_M017,B03002_E018,B03002_M018,B03002_E019,B03002_M019,B03002_E020,B03002_M020,B03002_E021,B03002_M021
1400000US06037550501,3904,597,962,383,247,125,501,409,0,14,130,84,0,14,0,14,84,92,0,14,84,92,2942,447,474,315,0,14,294,363,0,14,0,14,1365,499,809,325,798,327,11,17
1400000US06037550502,4226,526,1444,407,900,381,7,14,0,14,537,298,0,14,0,14,0,14,0,14,0,14,2782,448,72,105,0,14,0,14,16,26,0,14,1761,497,933,480,833,436,100,103
1400000US06037550601,5729,802,1325,215,488,136,193,209,0,19,465,117,0,19,43,41,136,79,89,70,47,49,4404,798,723,302,42,48,47,46,33,38,0,19,2132,644,1427,474,1297,461,130,150
1400000US06037550602,3924,433,1029,252,672,249,73,87,0,14,209,90,29,40,9,16,37,49,28,48,9,15,2895,394,257,198,42,63,37,57,18,30,35,44,1487,440,1019,335,1010,336,9,16
1400000US06037550700,6398,1047,2168,695,941,550,64,61,0,19,1003,618,0,19,89,114,71,82,33,55,38,60,4230,955,264,203,1,2,53,162,0,19,0,19,1427,503,2485,967,2404,955,81,103
1400000US06037550801,5120,883,1509,617,1301,603,17,17,0,19,122,81,0,19,0,19,69,68,10,19,59,67,3611,775,587,558,2,4,89,74,22,33,0,19,1349,477,1562,590,1482,591,80,105
1400000US06037550802,2149,406,260,72,151,54,17,40,0,14,63,42,4,9,0,14,25,32,0,14,25,32,1889,380,126,99,6,10,180,159,12,20,0,14,885,376,680,277,680,277,0,14
1400000US06037550901,4446,817,1387,454,625,245,185,144,0,14,450,410,0,14,0,14,127,163,18,34,109,161,3059,780,1084,622,6,11,0,14,0,14,0,14,1349,482,620,245,570,227,50,84
1400000US06037550902,5305,452,1441,435,393,165,136,88,17,30,654,260,0,19,43,47,198,141,54,74,144,129,3864,504,512,290,13,15,191,173,20,32,0,19,2019,499,1109,331,964,341,145,135
1400000US06037551001,3159,358,811,228,522,199,22,24,0,14,178,120,0,14,0,14,89,65,12,22,77,62,2348,376,182,138,21,34,228,277,0,14,0,14,1017,632,900,428,889,428,11,17
1400000US06037551002,4350,765,1179,330,792,368,0,14,0,14,294,171,0,14,23,27,70,56,12,23,58,49,3171,760,346,324,94,134,140,192,0,14,0,14,1991,712,600,257,600,257,0,14
1400000US06037551101,4072,420,1196,425,554,249,49,45,0,14,445,373,0,14,131,214,17,27,17,27,0,14,2876,535,470,244,0,14,0,14,0,14,0,14,1839,506,567,337,552,335,15,21
1400000US06037551102,5388,639,1007,238,334,131,290,179,0,19,94,81,0,19,11,18,278,245,88,120,190,217,4381,691,511,273,157,218,98,143,0,19,30,48,2496,510,1089,585,1062,589,27,36
1400000US06037551201,3751,788,1121,472,373,110,529,471,0,14,162,104,0,14,0,14,57,58,25,38,32,39,2630,644,169,187,0,14,40,44,0,14,0,14,1563,729,858,368,711,305,147,165
1400000US06037551203,4150,946,808,607,240,247,78,79,0,14,453,539,0,14,0,14,37,59,0,14,37,59,3342,930,712,520,0,14,99,155,0,14,0,14,1309,497,1222,581,1095,572,127,133
1400000US06037551204,3556,396,834,193,493,126,162,132,0,14,56,51,7,13,39,61,77,58,7,16,70,47,2722,450,397,278,0,14,8,13,0,14,0,14,1230,400,1087,368,1029,365,58,68
1400000US06037551300,5181,776,1296,392,487,151,382,318,0,19,362,268,0,19,13,19,52,48,0,19,52,48,3885,753,671,365,0,19,211,219,38,44,0,19,1923,557,1042,388,901,371,141,141
1400000US06037551401,4087,546,629,253,307,167,190,121,0,14,132,116,0,14,0,14,0,14,0,14,0,14,3458,557,543,399,20,33,119,127,0,14,0,14,1957,514,819,391,767,382,52,81
1400000US06037551402,5014,812,1132,287,718,199,189,197,32,37,179,171,0,19,0,19,14,23,0,19,14,23,3882,810,171,130,0,19,88,111,0,19,0,19,1414,534,2209,843,2157,847,52,51
1400000US06037551501,4707,801,1381,480,699,281,246,233,0,14,336,280,30,51,22,32,48,43,34,37,14,23,3326,835,1102,765,0,14,104,92,36,58,0,14,1380,477,704,373,547,370,157,141
1400000US06037551502,4360,700,866,306,238,144,77,115,4,7,531,301,16,27,0,14,0,14,0,14,0,14,3494,673,584,461,10,17,114,107,3,15,0,14,1516,630,1267,390,1174,350,93,120
1400000US06037551700,6134,886,1009,267,443,149,144,126,0,19,303,228,32,47,5,20,82,61,0,19,82,61,5125,881,427,216,0,19,162,144,0,19,0,19,3247,887,1289,438,974,358,315,281
1400000US06037551801,3319,557,856,357,286,132,37,40,19,30,332,232,18,32,46,75,118,147,0,14,118,147,2463,461,248,185,11,16,75,84,43,44,0,14,1187,486,899,380,834,388,65,66
1400000US06037551802,3983,586,818,255,386,245,38,45,0,14,383,141,0,14,0,14,11,19,0,14,11,19,3165,586,363,242,0,14,269,216,84,77,0,14,1174,384,1275,602,902,417,373,454
1400000US06037551900,5361,838,1775,697,797,182,80,73,4,8,861,673,0,19,0,19,33,44,0,19,33,44,3586,588,533,393,6,11,0,19,51,66,0,19,1672,591,1324,503,1324,503,0,19
1400000US06037552001,3934,479,1138,246,299,167,210,194,35,43,576,186,0,14,0,14,18,24,0,14,18,24,2796,481,346,202,0,14,44,68,6,10,0,14,1790,341,610,386,576,383,34,40
1400000US06037552002,3243,497,1073,309,265,120,125,110,28,38,519,323,0,14,21,31,115,100,0,14,115,100,2170,400,401,227,21,32,21,33,22,33,0,14,1215,308,490,238,472,234,18,19
1400000US06037552100,5226,889,1872,476,515,224,275,140,0,19,602,259,0,19,453,398,27,29,0,19,27,29,3354,897,937,814,12,20,0,19,11,18,0,19,1698,441,696,306,591,307,105,121
1400000US06037552200,6498,688,1625,558,338,262,481,416,0,19,692,234,46,61,0,19,68,87,0,19,68,87,4873,586,514,235,27,42,125,110,0,19,0,19,2801,667,1406,437,1315,442,91,83
1400000US06037552301,3955,329,1186,221,249,122,272,177,0,14,584,163,0,14,0,14,81,88,0,14,81,88,2769,325,47,43,0,14,276,316,0,14,0,14,1835,556,611,394,581,391,30,31
1400000US06037552302,4005,1186,2278,1114,1317,1099,267,149,0,14,613,147,44,70,0,14,37,36,8,15,29,33,1727,466,80,73,0,14,0,14,0,14,0,14,1141,449,506,314,388,253,118,126
1400000US06037552400,2294,426,469,151,136,85,22,26,0,14,307,132,0,14,4,7,0,14,0,14,0,14,1825,435,226,196,5,8,106,109,0,14,0,14,1075,215,413,246,391,230,22,24
1400000US06037552601,5198,1111,714,346,266,192,86,86,0,19,274,256,0,19,77,117,11,15,0,19,11,15,4484,1090,361,212,0,19,176,221,0,19,31,47,2856,992,1060,486,991,462,69,67
1400000US06037552602,3682,328,1639,223,119,58,72,57,3,5,1282,248,33,4,116,113,14,21,0,14,14,21,2043,335,274,188,0,14,88,119,0,14,0,14,1083,409,598,339,552,340,46,50
1400000US06037552700,6511,833,2149,688,610,180,218,118,0,19,1239,633,0,19,0,19,82,95,9,15,73,96,4362,665,387,166,0,19,6,11,37,44,0,19,2143,521,1789,547,1753,550,36,41
1400000US06037552800,5635,543,1284,299,409,158,329,222,0,19,406,185,0,19,0,19,140,103,30,44,110,97,4351,547,676,338,0,19,303,223,0,19,0,19,2261,561,1111,430,1001,419,110,85
1400000US06037552900,6937,876,2672,745,1202,734,427,288,0,19,819,239,0,19,0,19,224,227,28,34,196,219,4265,576,453,389,50,75,43,66,0,19,0,19,2184,623,1535,582,1497,579,38,48
1400000US06037553000,5204,678,1292,391,584,252,74,135,11,18,485,324,0,19,84,104,54,62,0,19,54,62,3912,577,591,324,0,19,130,192,181,221,0,19,2119,786,891,458,730,422,161,156
1400000US06037553100,6633,876,3009,551,1097,383,933,315,0,19,618,346,21,32,0,19,340,162,0,19,340,162,3624,866,294,222,10,17,20,32,0,19,0,19,2014,694,1286,658,1213,650,73,91
1400000US06037553201,3898,714,1134,270,440,172,285,189,37,39,288,138,0,14,30,33,54,53,0,14,54,53,2764,757,213,130,0,14,0,14,0,14,0,14,1623,686,928,437,893,440,35,32
1400000US06037553202,2879,328,1080,257,453,146,92,102,0,14,407,235,0,14,46,66,82,57,0,14,82,57,1799,378,170,122,40,60,4,8,0,14,0,14,870,336,715,344,699,344,16,25
1400000US06037553300,3399,548,887,145,454,158,55,60,0,14,331,89,0,14,15,20,32,40,0,14,32,40,2512,539,144,104,0,14,7,46,2,4,0,14,1132,321,1227,580,1221,580,6,15
1400000US06037553400,3381,431,549,175,156,112,120,101,0,14,145,102,64,124,42,49,22,27,6,13,16,26,2832,445,329,290,0,14,110,152,0,14,0,14,1424,532,969,410,899,431,70,86
1400000US06037553502,3453,544,765,426,416,380,264,178,0,14,53,58,0,14,0,14,32,35,0,14,32,35,2688,445,169,235,0,14,390,326,0,14,0,14,959,316,1170,467,1163,467,7,11
1400000US06037553503,2935,603,388,157,86,38,270,157,32,33,0,14,0,14,0,14,0,14,0,14,0,14,2547,586,179,125,0,14,44,38,15,23,0,14,1314,353,995,507,926,509,69,71
1400000US06037553504,4840,563,505,206,75,70,351,218,0,14,55,74,6,11,0,14,18,37,0,14,18,37,4335,601,257,181,93,114,44,61,43,68,0,14,2117,408,1781,616,1775,616,6,10
1400000US06037553601,4771,683,926,361,163,124,509,352,0,14,211,193,0,14,0,14,43,48,27,41,16,27,3845,785,82,84,27,43,59,102,0,14,0,14,2341,788,1336,411,1310,406,26,41
1400000US06037553602,5231,823,1180,459,119,137,799,483,0,19,118,115,0,19,101,146,43,53,0,19,43,53,4051,785,730,647,13,20,342,277,0,19,0,19,1863,460,1103,559,1089,557,14,22
1400000US06037553701,3658,587,335,246,36,31,225,240,0,14,67,58,0,14,0,14,7,11,0,14,7,11,3323,626,357,201,0,14,58,61,0,14,0,14,2103,704,805,316,805,316,0,14
1400000US06037553702,4559,496,305,169,17,28,242,165,0,14,0,14,7,13,0,14,39,62,0,14,39,62,4254,468,436,286,0,14,40,62,56,87,0,14,2368,612,1354,560,1345,559,9,14
1400000US06037553801,3710,581,1154,316,169,121,720,246,0,14,133,108,0,14,0,14,132,179,117,179,15,21,2556,465,42,43,0,14,13,25,30,43,0,14,1421,419,1050,488,1035,493,15,24
1400000US06037553802,6585,969,2087,663,545,276,688,367,0,19,829,487,0,19,0,19,25,31,0,19,25,31,4498,1094,529,486,0,19,109,144,0,19,0,19,2028,763,1832,805,1832,805,0,19
1400000US06037553901,6092,837,1189,224,303,130,479,247,0,19,261,108,6,12,21,23,119,105,0,19,119,105,4903,822,476,254,19,27,102,74,0,19,0,19,2713,733,1593,543,1535,555,58,81
1400000US06037553902,6216,951,913,402,210,103,237,296,0,19,176,115,84,122,0,19,206,219,0,19,206,219,5303,978,395,250,19,31,121,141,0,19,0,19,3311,872,1457,736,1211,742,246,213
1400000US06037554001,4519,721,1998,802,1144,637,250,152,0,14,478,493,45,63,0,14,81,96,16,25,65,93,2521,535,201,163,0,14,96,105,52,74,0,14,1802,488,370,214,323,199,47,46
1400000US06037554002,5755,581,1694,259,644,181,454,207,0,19,527,129,0,19,0,19,69,78,11,28,58,64,4061,591,482,344,0,19,89,142,0,19,0,19,2490,579,1000,420,979,421,21,32
1400000US06037554101,3643,438,1110,351,187,187,175,194,0,14,745,232,0,14,0,14,3,9,3,9,0,14,2533,467,90,113,0,14,260,243,0,14,10,17,1238,446,935,276,935,276,0,14
1400000US06037554105,4327,897,1620,447,522,240,530,189,0,14,568,379,0,14,0,14,0,14,0,14,0,14,2707,871,611,790,14,25,80,107,6,11,0,14,1478,360,518,253,479,262,39,52
1400000US06037554106,3974,562,1653,292,550,217,246,148,0,14,596,187,0,14,81,70,180,115,61,88,119,73,2321,474,495,345,0,14,3,6,0,14,0,14,1317,414,506,203,378,156,128,155
1400000US06037554201,3630,365,1184,197,361,198,225,161,0,14,336,191,0,14,52,78,210,110,0,14,210,110,2446,348,271,218,122,157,72,86,62,89,0,14,1043,466,876,331,868,331,8,14
1400000US06037554203,3549,605,1664,516,354,111,536,275,0,14,448,166,0,14,6,10,320,365,0,14,320,365,1885,541,332,183,0,14,33,39,0,14,0,14,854,328,666,481,395,223,271,328
1400000US06037554204,4735,795,1721,265,669,196,540,212,0,14,164,103,0,14,58,85,290,178,45,68,245,166,3014,786,347,205,11,17,63,66,0,14,0,14,2055,837,538,339,538,339,0,14
1400000US06037554301,3293,532,885,241,556,268,176,123,0,14,153,99,0,14,0,14,0,14,0,14,0,14,2408,485,140,110,19,25,58,58,23,30,0,14,1663,529,505,242,468,235,37,62
1400000US06037554302,3937,755,1528,563,100,56,375,166,19,30,649,420,0,14,85,132,300,382,272,381,28,28,2409,573,76,81,23,36,175,236,0,14,0,14,1559,560,576,309,533,298,43,70
1400000US06037554403,5622,752,2091,451,592,218,744,327,0,19,658,312,0,19,0,19,97,122,0,19,97,122,3531,896,674,619,46,79,0,19,0,19,35,50,1539,575,1237,604,1002,563,235,225
1400000US06037554404,4309,570,1354,409,269,132,499,242,5,9,411,253,57,110,82,117,31,38,0,14,31,38,2955,745,331,347,0,14,27,33,25,36,0,14,1851,688,721,388,611,320,110,148
1400000US06037554405,3907,609,2757,618,1191,603,930,355,0,14,509,264,0,14,0,14,127,119,3,10,124,114,1150,378,230,268,0,14,12,19,148,222,0,14,586,276,174,201,174,201,0,14
1400000US06037554406,4810,516,3063,529,1120,177,984,534,10,20,766,226,0,14,5,10,178,111,53,61,125,75,1747,387,53,38,84,120,0,14,36,52,0,14,704,339,870,271,751,274,119,103
1400000US06037554511,3620,636,3371,639,283,126,468,679,0,14,2409,233,29,50,39,65,143,104,16,26,127,102,249,91,36,38,0,14,0,14,0,14,0,14,45,50,168,97,168,97,0,14
1400000US06037554512,6504,654,5105,693,634,276,205,139,0,19,3976,471,0,19,0,19,290,363,0,19,290,363,1399,477,273,291,0,19,0,19,32,48,0,19,260,187,834,337,655,281,179,182
1400000US06037554513,2537,240,2134,245,193,95,157,101,19,30,1680,191,0,14,5,7,80,45,33,42,47,32,403,266,46,54,0,14,12,15,4,6,0,14,44,40,297,243,241,239,56,69
1400000US06037554514,4571,563,3625,397,586,221,453,195,0,14,2335,287,71,94,0,14,180,84,0,14,180,84,946,434,161,236,11,20,33,32,0,14,0,14,319,208,422,228,379,219,43,45
1400000US06037554515,3263,386,2841,414,502,249,210,139,0,14,2084,351,0,14,0,14,45,47,11,18,34,46,422,185,10,17,0,14,6,12,7,11,0,14,280,166,119,73,119,73,0,14
1400000US06037554516,3922,693,3561,699,621,162,58,60,0,14,2836,690,0,14,0,14,46,41,0,14,46,41,361,135,0,14,0,14,0,14,0,14,0,14,191,144,170,95,137,82,33,41
1400000US06037554517,4513,355,3853,367,222,106,250,163,23,34,3296,408,0,14,10,17,52,43,10,16,42,40,660,332,118,85,0,14,0,14,0,14,0,14,100,67,442,308,429,308,13,24
1400000US06037554518,4993,477,4415,432,479,176,198,146,0,14,3490,373,0,14,0,14,248,150,0,14,248,150,578,335,22,16,41,66,0,14,39,61,0,14,392,295,84,61,53,40,31,35
1400000US06037554519,3201,652,3066,657,238,108,169,138,0,14,2524,637,0,14,45,58,90,87,7,10,83,86,135,104,0,14,0,14,15,23,0,14,0,14,58,91,62,48,49,37,13,20
1400000US06037554521,5809,655,4383,577,1155,342,372,145,0,19,2355,377,21,30,8,12,472,186,101,85,371,173,1426,339,41,47,67,77,58,108,185,267,0,19,664,277,411,208,293,193,118,108
1400000US06037554522,4934,694,3854,622,685,179,206,177,0,14,2531,580,42,65,93,131,297,189,0,14,297,189,1080,249,125,118,37,54,0,14,0,14,0,14,536,220,382,148,382,148,0,14
1400000US06037554600,3941,633,2013,435,566,235,232,262,0,14,1053,301,29,34,36,40,97,78,30,45,67,63,1928,482,336,325,13,20,45,70,162,181,0,14,811,278,561,225,548,222,13,20
1400000US06037554700,4289,535,808,224,78,69,17,28,14,22,589,166,0,14,110,162,0,14,0,14,0,14,3481,448,332,160,0,14,185,147,0,14,0,14,1804,422,1160,432,879,405,281,199
1400000US06037554801,3037,445,957,254,432,191,22,22,0,14,408,201,59,87,36,58,0,14,0,14,0,14,2080,384,405,275,3,7,14,16,0,14,0,14,1046,287,612,239,542,241,70,69
1400000US06037554802,5630,579,4551,640,716,188,153,78,0,19,3562,650,31,50,0,19,89,56,43,38,46,36,1079,418,179,163,0,19,44,70,41,60,0,19,372,201,443,247,392,238,51,53
1400000US06037554900,7222,719,5120,698,941,398,652,762,0,19,2889,909,531,418,10,57,97,92,0,19,97,92,2102,644,163,188,4,15,62,96,0,19,163,133,925,487,785,547,521,400,264,338
1400000US06037555001,5158,549,2615,487,616,163,273,187,0,19,1645,488,13,21,0,19,68,61,26,31,42,50,2543,408,388,307,0,19,0,19,56,60,0,19,1167,449,932,462,896,469,36,43
1400000US06037555002,4076,526,1914,411,588,169,259,140,0,14,474,143,474,378,39,55,80,58,0,14,80,58,2162,471,164,129,12,19,215,171,236,201,0,14,1203,500,332,167,257,149,75,85
1400000US06037555105,5885,638,3079,523,524,170,900,441,33,52,1439,245,11,19,48,76,124,86,0,19,124,86,2806,598,326,218,24,28,198,193,0,19,0,19,1267,360,991,435,953,431,38,38
1400000US06037555106,2594,402,1315,466,154,59,398,434,105,132,658,205,0,14,0,14,0,14,0,14,0,14,1279,330,177,169,0,14,0,14,0,14,0,14,926,348,176,121,176,121,0,14
1400000US06037555107,5111,626,3248,476,881,368,387,219,0,19,1730,423,16,26,8,12,226,124,0,19,226,124,1863,448,415,298,0,19,97,120,21,23,0,19,884,376,446,200,404,202,42,49
1400000US06037555202,3606,695,2547,516,1874,481,89,89,0,14,535,117,0,14,0,14,49,55,26,40,23,37,1059,532,163,113,0,14,0,14,10,16,0,14,383,144,503,517,484,524,19,23
1400000US06037555211,6040,611,619,238,124,127,7,12,9,13,435,209,18,26,18,27,8,17,0,19,8,17,5421,628,260,328,0,19,255,203,0,19,0,19,2768,584,2138,631,2125,634,13,23
1400000US06037555212,5057,626,1406,606,638,447,121,131,0,19,612,276,0,19,0,19,35,35,0,19,35,35,3651,623,363,262,15,28,183,212,225,323,0,19,1900,562,965,528,927,526,38,42
1400000US06037555300,4591,666,1471,411,803,419,247,114,6,12,353,154,0,14,2,6,60,74,9,58,51,50,3120,694,178,131,0,14,59,79,9,14,0,14,2228,873,646,316,439,208,207,272
1400000US06037570001,4919,817,2926,508,1655,443,225,111,8,12,813,297,0,14,10,15,215,101,0,14,215,101,1993,725,213,109,0,14,0,14,46,59,0,14,1037,621,697,307,540,265,157,134
1400000US06037570002,2658,310,1601,263,917,260,275,165,30,49,284,70,0,14,0,14,95,57,47,44,48,36,1057,213,113,59,0,14,0,14,69,79,0,14,737,202,138,58,130,57,8,12
1400000US06037570003,3870,481,2358,400,1630,411,177,117,0,14,266,123,0,14,96,71,189,96,0,14,189,96,1512,346,191,173,0,14,0,14,0,14,0,14,502,241,819,299,805,296,14,27
1400000US06037570100,3044,497,2025,389,436,185,272,248,0,14,957,418,99,145,17,40,244,191,6,10,238,190,1019,303,11,23,0,14,0,14,33,36,0,14,415,243,560,210,510,210,50,77
1400000US06037570202,6381,808,2241,494,218,127,1130,544,2,7,555,354,69,104,0,19,267,318,0,19,267,318,4140,622,305,269,24,29,298,261,0,19,0,19,1967,623,1546,657,1360,640,186,202
1400000US06037570203,3708,646,1348,324,100,90,804,303,0,14,255,112,87,89,0,14,102,118,0,14,102,118,2360,683,625,532,0,14,0,14,0,14,24,44,1029,361,682,334,682,334,0,14
1400000US06037570204,4465,820,1854,437,562,241,586,313,0,14,600,342,76,68,0,14,30,64,0,14,30,64,2611,838,579,620,0,14,46,55,83,131,0,14,1594,626,309,183,260,168,49,67
1400000US06037570303,3765,654,1367,616,252,136,766,617,0,14,294,160,0,14,29,43,26,35,0,14,26,35,2398,562,0,14,0,14,87,104,0,14,0,14,1562,525,749,379,719,377,30,47
1400000US06037570304,4688,547,1517,314,345,258,744,243,9,15,120,102,0,14,28,47,271,175,60,88,211,146,3171,437,339,243,25,32,338,226,0,14,0,14,1600,401,869,439,815,440,54,71
1400000US06037570305,5119,759,1618,378,332,172,811,350,0,19,335,188,0,19,73,89,67,74,9,15,58,73,3501,809,69,76,0,19,118,145,0,19,0,19,2193,699,1121,653,1010,661,111,130
1400000US06037570306,3239,664,1418,457,193,99,549,344,0,14,661,340,0,14,0,14,15,23,0,14,15,23,1821,594,174,217,0,14,35,54,0,14,0,14,1205,512,407,301,407,301,0,14
1400000US06037570402,3372,509,1954,368,152,102,1400,335,10,14,107,90,171,83,0,14,114,75,0,14,114,75,1418,326,80,74,0,14,29,41,0,14,0,14,1037,297,272,126,195,103,77,59
1400000US06037570403,3789,431,741,231,92,88,352,163,141,143,156,149,0,14,0,14,0,14,0,14,0,14,3048,465,307,248,0,14,135,137,23,35,43,68,2122,485,418,297,418,297,0,14
1400000US06037570404,3973,787,1358,616,145,164,460,256,0,14,290,171,25,34,0,14,438,445,9,14,429,444,2615,625,353,234,1,6,88,79,0,14,19,26,986,315,1168,587,977,578,191,166
1400000US06037570502,5618,629,2537,544,252,95,867,437,0,19,1056,177,143,143,21,23,198,126,48,55,150,114,3081,515,435,389,17,29,52,56,25,32,0,19,1852,373,700,334,687,335,13,19
1400000US06037570503,3693,937,1189,278,376,215,171,109,8,14,437,241,0,14,0,14,197,186,0,14,197,186,2504,941,517,296,11,33,25,72,52,54,0,14,1306,691,593,701,577,699,16,26
1400000US06037570504,3207,490,1196,156,356,61,318,147,0,14,436,139,0,14,0,14,86,98,22,41,64,86,2011,516,167,170,39,39,121,192,0,14,0,14,1232,497,452,228,384,231,68,62
1400000US06037570601,6081,942,2071,383,478,179,667,313,0,19,754,202,15,22,0,19,157,144,13,17,144,144,4010,974,753,654,46,79,0,19,0,19,0,19,2073,492,1138,743,1094,747,44,56
1400000US06037570602,5692,665,3703,724,393,172,617,326,0,19,2565,698,0,19,11,17,117,96,14,21,103,92,1989,436,144,120,12,22,24,42,68,72,40,69,1172,370,529,266,487,261,42,66
1400000US06037570603,5038,597,3430,539,472,281,2379,588,0,19,135,109,291,176,46,73,107,74,0,19,107,74,1608,439,113,82,11,20,49,77,0,19,0,19,1117,427,318,190,236,193,82,77
1400000US06037570701,7323,1088,5067,898,1945,785,1331,719,0,19,1372,610,40,49,60,96,319,239,0,19,319,239,2256,483,181,153,0,19,30,49,29,49,0,19,996,461,1020,443,800,403,220,219
1400000US06037570703,2906,260,1704,201,781,273,172,107,0,14,640,260,0,14,0,14,111,79,41,60,70,48,1202,195,52,59,0,14,0,14,18,32,0,14,711,155,421,196,261,156,160,119
1400000US06037570800,5489,509,3410,530,1851,295,235,201,21,33,923,181,0,19,13,15,367,283,44,65,323,277,2079,298,311,184,0,19,0,19,13,21,0,19,804,322,951,274,770,309,181,130
1400000US06037570901,5549,663,3462,367,1977,326,63,79,0,19,900,247,130,206,51,60,341,158,13,20,328,158,2087,688,478,234,6,10,38,46,45,57,0,19,408,253,1112,617,1002,615,110,66
1400000US06037570902,3350,509,2504,534,1791,556,122,160,15,21,325,149,16,23,0,14,235,120,28,41,207,111,846,242,243,161,0,14,0,14,0,14,0,14,200,131,403,149,379,151,24,27
1400000US06037571000,5505,596,3955,497,2827,299,33,60,0,19,572,208,24,42,11,17,488,343,114,82,374,335,1550,281,291,146,12,20,0,19,47,72,0,19,186,95,1014,205,852,198,162,106
1400000US06037571101,5026,669,3258,657,2254,541,217,143,0,19,309,115,0,19,0,19,478,223,34,36,444,226,1768,434,416,223,0,19,206,172,0,19,0,19,353,234,793,408,730,400,63,67
1400000US06037571102,3609,342,2229,253,1419,275,249,162,0,14,494,179,0,14,17,26,50,54,0,14,50,54,1380,282,317,217,23,36,0,14,13,20,0,14,425,179,602,251,516,227,86,85
1400000US06037571201,3973,689,2905,695,2034,641,412,409,0,14,204,116,0,14,14,22,241,150,0,14,241,150,1068,217,166,140,0,14,0,14,41,49,0,14,416,142,445,193,443,193,2,6
1400000US06037571202,3839,622,2815,594,1361,283,583,464,0,14,508,325,89,85,7,12,267,141,0,14,267,141,1024,321,49,47,0,14,82,124,0,14,0,14,291,134,602,288,506,235,96,151
1400000US06037571300,4685,485,2884,352,1673,250,308,134,6,11,554,192,0,14,109,103,234,137,10,15,224,137,1801,437,259,134,0,14,38,44,15,22,0,14,499,257,990,397,645,217,345,281
1400000US06037571400,4779,516,2607,440,957,266,385,213,10,15,888,291,12,20,0,14,355,194,17,20,338,189,2172,532,306,354,12,22,9,14,18,28,0,14,1289,546,538,230,475,220,63,73
1400000US06037571502,5022,820,3217,873,1185,310,634,208,0,19,978,744,0,19,12,22,408,232,116,149,292,163,1805,364,165,133,0,19,114,100,0,19,0,19,903,247,623,378,552,355,71,97
1400000US06037571504,5120,925,3616,880,1662,827,804,270,0,19,908,268,0,19,0,19,242,171,13,21,229,169,1504,367,141,128,25,37,0,19,0,19,0,19,968,490,370,218,265,156,105,120
1400000US06037571505,2681,684,1431,194,413,113,152,82,0,14,647,141,0,14,16,22,203,142,89,77,114,90,1250,712,63,70,65,91,11,17,10,16,0,14,462,161,639,701,629,700,10,16
1400000US06037571600,2384,451,1556,475,57,37,1327,474,0,14,26,21,0,14,4,7,142,112,0,14,142,112,828,254,123,99,14,23,0,14,0,14,0,14,368,160,323,158,323,158,0,14
1400000US06037571701,5653,1469,1680,263,735,221,273,140,0,19,533,266,0,19,4,16,135,88,0,19,135,88,3973,1494,1184,1324,77,124,32,51,0,19,0,19,1848,560,832,393,811,398,21,26
1400000US06037571703,3363,503,1516,353,358,198,434,219,0,14,614,345,0,14,0,14,110,154,0,14,110,154,1847,454,217,232,0,14,0,14,0,14,0,14,1308,515,322,229,297,223,25,41
1400000US06037571704,3782,582,1338,285,398,196,473,238,0,14,328,130,63,103,0,14,76,97,0,14,76,97,2444,588,275,229,46,54,235,200,15,24,0,14,937,369,936,579,864,568,72,71
1400000US06037571800,3005,565,2381,416,1469,233,217,93,0,14,295,160,0,14,0,14,400,293,165,247,235,122,624,236,219,153,0,14,13,22,21,52,0,14,178,97,193,119,156,109,37,30
1400000US06037571900,6378,1094,4733,1152,2474,1003,967,429,124,153,804,368,0,19,0,19,364,256,21,36,343,253,1645,498,421,393,0,19,0,19,0,19,0,19,561,377,663,210,449,221,214,205
1400000US06037572001,5836,769,4676,697,3010,650,677,431,0,19,466,175,33,56,13,22,477,274,29,47,448,268,1160,409,86,64,21,51,154,123,0,19,0,19,305,214,594,368,550,342,44,53
1400000US06037572201,6275,1034,4437,613,1116,289,911,283,0,19,1874,485,75,85,0,19,461,311,50,79,411,302,1838,1014,536,351,0,19,60,71,0,19,0,19,338,142,904,816,766,807,138,111
1400000US06037572202,3468,402,1590,305,506,220,242,177,0,14,693,208,0,14,33,33,116,82,65,66,51,55,1878,371,340,264,0,14,46,62,0,14,0,14,636,413,856,464,538,361,318,305
1400000US06037572301,3648,507,1239,252,191,120,265,186,0,14,625,134,50,42,0,14,108,60,0,14,108,60,2409,475,656,322,0,14,34,36,12,16,0,14,1207,403,500,194,485,190,15,16
1400000US06037572500,4011,742,2395,721,721,341,795,289,0,14,783,618,0,14,0,14,96,78,6,11,90,81,1616,437,405,350,0,14,29,60,0,14,0,14,647,291,535,388,535,388,0,14
1400000US06037572600,4929,722,2290,531,122,87,372,216,0,14,1512,462,120,124,0,14,164,128,62,98,102,83,2639,594,660,497,23,37,26,41,0,14,0,14,1144,553,786,375,742,369,44,72
